"ID";"Name";"NumberOfPersons";"global_id";"Year";"Month";
"2045";"Милена
";"22";"284556069";"2016";"сентябрь";
"2046";"Надежда
";"22";"284556070";"2016";"сентябрь";
"2047";"Марьям
";"21";"284556071";"2016";"сентябрь";
"2048";"Самира
";"21";"284556072";"2016";"сентябрь";
"2049";"Аделина
";"20";"284556073";"2016";"сентябрь";
"2050";"Ирина
";"20";"284556074";"2016";"сентябрь";
"2051";"Агата
";"19";"284556075";"2016";"сентябрь";
"2052";"Николь
";"19";"284556076";"2016";"сентябрь";
"2053";"Ярослава
";"19";"284556077";"2016";"сентябрь";
"2054";"Марина
";"18";"284556078";"2016";"сентябрь";
"2055";"Элина
";"18";"284556079";"2016";"сентябрь";
"2056";"Дарина
";"17";"284556080";"2016";"сентябрь";
"2057";"Наталья
";"17";"284556081";"2016";"сентябрь";
"2058";"Сафия";"17";"284556082";"2016";"сентябрь";
"2059";"Ариана
";"16";"284556083";"2016";"сентябрь";
"2060";"Амелия
";"15";"284556084";"2016";"сентябрь";
"2061";"Алия
";"15";"284556085";"2016";"сентябрь";
"2062";"Зоя
";"15";"284556086";"2016";"сентябрь";
"2063";"Марта
";"14";"284556087";"2016";"сентябрь";
"2064";"Олеся
";"14";"284556088";"2016";"сентябрь";
"2065";"Светлана
";"14";"284556089";"2016";"сентябрь";
"2066";"Серафима
";"14";"284556090";"2016";"сентябрь";
"2067";"Ясмина
";"14";"284556091";"2016";"сентябрь";
"2068";"Алисия
";"13";"284556092";"2016";"сентябрь";
"2069";"Агния
";"13";"284556093";"2016";"сентябрь";
"2070";"Камила
";"13";"284556094";"2016";"сентябрь";
"2071";"Мадина
";"13";"284556095";"2016";"сентябрь";
"2072";"Евдокия
";"12";"284556096";"2016";"сентябрь";
"2073";"Оливия
";"12";"284556097";"2016";"сентябрь";
"2074";"Сабина
";"12";"284556098";"2016";"сентябрь";
"2075";"Анфиса
";"11";"284556099";"2016";"сентябрь";
"2076";"Аиша
";"11";"284556100";"2016";"сентябрь";
"2077";"Айлин
";"11";"284556101";"2016";"сентябрь";
"2078";"Виолетта
";"11";"284556102";"2016";"сентябрь";
"2079";"Камилла
";"11";"284556103";"2016";"сентябрь";
"2080";"Лидия
";"11";"284556104";"2016";"сентябрь";
"2081";"Любовь
";"11";"284556105";"2016";"сентябрь";
"2082";"Нина
";"11";"284556106";"2016";"сентябрь";
"2083";"Адель
";"10";"284556107";"2016";"сентябрь";
"2084";"Владислава
";"10";"284556108";"2016";"сентябрь";
"2085";"Карина
";"10";"284556109";"2016";"сентябрь";
"2086";"Каролина
";"10";"284556110";"2016";"сентябрь";
"2087";"Малика
";"10";"284556111";"2016";"сентябрь";
"2088";"Мелисса
";"10";"284556112";"2016";"сентябрь";
"2089";"Фатима
";"10";"284556113";"2016";"сентябрь";
"2090";"Марианна
";"9";"284556114";"2016";"сентябрь";
"2091";"Марьяна
";"9";"284556115";"2016";"сентябрь";
"2092";"Эвелина
";"9";"284556116";"2016";"сентябрь";
"2093";"Аврора
";"8";"284556117";"2016";"сентябрь";
"2094";"Альбина
";"8";"284556118";"2016";"сентябрь";
"2095";"Мила
";"8";"284556119";"2016";"сентябрь";
"2096";"Муслима
";"8";"284556120";"2016";"сентябрь";
"2097";"Сумая
";"8";"284556121";"2016";"сентябрь";
"2098";"Амира
";"7";"284556122";"2016";"сентябрь";
"2099";"Анисия
";"7";"284556123";"2016";"сентябрь";
"2100";"Евангелина
";"7";"284556124";"2016";"сентябрь";
"2101";"София";"284";"281754950";"2016";"октябрь";
"2102";"Мария";"279";"281754951";"2016";"октябрь";
"2103";"Анна";"222";"281754952";"2016";"октябрь";
"2104";"Виктория";"188";"281754953";"2016";"октябрь";
"2105";"Полина";"188";"281754954";"2016";"октябрь";
"2106";"Анастасия";"185";"281754955";"2016";"октябрь";
"2107";"Алиса";"185";"281754956";"2016";"октябрь";
"2108";"Александра";"163";"281754957";"2016";"октябрь";
"2109";"Дарья";"152";"281754958";"2016";"октябрь";
"2110";"Екатерина";"152";"281754959";"2016";"октябрь";
"2111";"Елизавета
";"150";"284503191";"2016";"октябрь";
"2112";"Варвара
";"142";"284503192";"2016";"октябрь";
"2113";"Ксения
";"139";"284503193";"2016";"октябрь";
"2114";"Вероника
";"136";"284503194";"2016";"октябрь";
"2115";"Софья
";"126";"284503195";"2016";"октябрь";
"2116";"Арина
";"122";"284505105";"2016";"октябрь";
"2117";"Ева
";"111";"284505107";"2016";"октябрь";
"2118";"Василиса
";"95";"284505109";"2016";"октябрь";
"2119";"Милана
";"93";"284505110";"2016";"октябрь";
"2120";"Вера
";"85";"284505112";"2016";"октябрь";
"2121";"Валерия
";"83";"284505113";"2016";"октябрь";
"2122";"Таисия
";"73";"284505115";"2016";"октябрь";
"2123";"Маргарита
";"71";"284505116";"2016";"октябрь";
"2124";"Алина
";"64";"284505117";"2016";"октябрь";
"2125";"Ульяна
";"62";"284505118";"2016";"октябрь";
"2126";"Алёна
";"60";"284505119";"2016";"октябрь";
"2127";"Кира
";"51";"284505120";"2016";"октябрь";
"2128";"Мирослава
";"51";"284505121";"2016";"октябрь";
"2129";"Амина
";"46";"284505122";"2016";"октябрь";
"2130";"Есения
";"45";"284505123";"2016";"октябрь";
"2131";"Злата
";"42";"284505124";"2016";"октябрь";
"2132";"Юлия
";"42";"284505125";"2016";"октябрь";
"2133";"Ольга
";"41";"284505126";"2016";"октябрь";
"2134";"Диана
";"39";"284508541";"2016";"октябрь";
"2135";"Яна
";"39";"284508554";"2016";"октябрь";
"2136";"Аделина
";"35";"284508555";"2016";"октябрь";
"2137";"Сафия
";"34";"284508556";"2016";"октябрь";
"2138";"Татьяна
";"34";"284509650";"2016";"октябрь";
"2139";"Елена
";"33";"284509651";"2016";"октябрь";
"2140";"Кристина";"33";"284509652";"2016";"октябрь";
"2141";"Стефания
";"33";"284509653";"2016";"октябрь";
"2142";"Ирина
";"31";"284509654";"2016";"октябрь";
"2143";"Надежда
";"31";"284509657";"2016";"октябрь";
"2144";"Ярослава
";"31";"284509658";"2016";"октябрь";
"2145";"Ангелина
";"29";"284509659";"2016";"октябрь";
"2146";"Майя
";"27";"284509663";"2016";"октябрь";
"2147";"Евгения
";"26";"284509664";"2016";"октябрь";
"2148";"Ника
";"25";"284509665";"2016";"октябрь";
"2149";"Агата
";"22";"284509666";"2016";"октябрь";
"2150";"Эмилия
";"22";"284509667";"2016";"октябрь";
"2151";"Милена
";"20";"284509668";"2016";"октябрь";
"2152";"Элина
";"20";"284509669";"2016";"октябрь";
"2153";"Любовь
";"19";"284509670";"2016";"октябрь";
"2154";"Дарина
";"18";"284509671";"2016";"октябрь";
"2155";"Марьям
";"18";"284536958";"2016";"октябрь";
"2156";"Оливия
";"18";"284537202";"2016";"октябрь";
"2157";"Ясмина
";"18";"284538161";"2016";"октябрь";
"2158";"Олеся
";"17";"284538178";"2016";"октябрь";
"2159";"Алия
";"16";"284538214";"2016";"октябрь";
"2160";"Камилла
";"16";"284538262";"2016";"октябрь";
"2161";"Нина
";"16";"284538316";"2016";"октябрь";
"2162";"Светлана
";"16";"284538374";"2016";"октябрь";
"2163";"Амелия
";"15";"284538381";"2016";"октябрь";
"2164";"Аиша
";"15";"284538388";"2016";"октябрь";
"2165";"Антонина
";"15";"284543902";"2016";"октябрь";
"2166";"Малика
";"15";"284543903";"2016";"октябрь";
"2167";"Мадина
";"14";"284543904";"2016";"октябрь";
"2168";"Фатима
";"14";"284543905";"2016";"октябрь";
"2169";"Агния
";"13";"284543906";"2016";"октябрь";
"2170";"Камила
";"13";"284543907";"2016";"октябрь";
"2171";"Самира
";"13";"284543908";"2016";"октябрь";
"2172";"Ариана
";"12";"284543909";"2016";"октябрь";
"2173";"Марианна
";"12";"284543910";"2016";"октябрь";
"2174";"Николь
";"12";"284543911";"2016";"октябрь";
"2175";"Сабина
";"12";"284543912";"2016";"октябрь";
"2176";"Алисия
";"11";"284543913";"2016";"октябрь";
"2177";"Аглая
";"11";"284543914";"2016";"октябрь";
"2178";"Карина
";"11";"284543915";"2016";"октябрь";
"2179";"Марта
";"11";"284543916";"2016";"октябрь";
"2180";"Мила
";"11";"284543917";"2016";"октябрь";
"2181";"Айлин
";"10";"284543918";"2016";"октябрь";
"2182";"Лилия
";"10";"284543919";"2016";"октябрь";
"2183";"Наталья
";"10";"284543920";"2016";"октябрь";
"2184";"Эмма
";"10";"284543921";"2016";"октябрь";
"2185";"Амира
";"9";"284543922";"2016";"октябрь";
"2186";"Аяна
";"9";"284543923";"2016";"октябрь";
"2187";"Людмила
";"9";"284553732";"2016";"октябрь";
"2188";"Мира
";"9";"284553733";"2016";"октябрь";
"2189";"Пелагея
";"9";"284553735";"2016";"октябрь";
"2190";"Раяна
";"9";"284553736";"2016";"октябрь";
"2191";"Сара
";"9";"284553744";"2016";"октябрь";
"2192";"Серафима
";"9";"284553750";"2016";"октябрь";
"2193";"Эвелина
";"9";"284553774";"2016";"октябрь";
"2194";"Асия
";"8";"284553790";"2016";"октябрь";
"2195";"Зоя
";"8";"284553815";"2016";"октябрь";
"2196";"Лидия
";"8";"284553825";"2016";"октябрь";
"2197";"Мия
";"8";"284553833";"2016";"октябрь";
"2198";"Анфиса
";"7";"284553857";"2016";"октябрь";
"2199";"Владислава
";"7";"284553870";"2016";"октябрь";
"2200";"Зайнаб
";"7";"284553887";"2016";"октябрь";
"2201";"София, Софья";"317";"282261876";"2016";"ноябрь";
"2202";"Мария";"251";"282261881";"2016";"ноябрь";
"2203";"Анна";"236";"282261887";"2016";"ноябрь";
"2204";"Анастасия";"217";"282261893";"2016";"ноябрь";
"2205";"Виктория";"215";"282261899";"2016";"ноябрь";
"2206";"Полина";"214";"282261904";"2016";"ноябрь";
"2207";"Алиса";"197";"282261909";"2016";"ноябрь";
"2208";"Елизавета";"178";"282261915";"2016";"ноябрь";
"2209";"Варвара";"161";"282261923";"2016";"ноябрь";
"2210";"Александра";"152";"282261930";"2016";"ноябрь";
"2211";"Екатерина
";"145";"284384021";"2016";"ноябрь";
"2212";"Дарья
";"138";"284384022";"2016";"ноябрь";
"2213";"Арина
";"131";"284384023";"2016";"ноябрь";
"2214";"Ксения
";"121";"284384024";"2016";"ноябрь";
"2215";"Ева
";"111";"284384025";"2016";"ноябрь";
"2216";"Василиса
";"103";"284384026";"2016";"ноябрь";
"2217";"Вероника
";"90";"284384027";"2016";"ноябрь";
"2218";"Валерия
";"89";"284384028";"2016";"ноябрь";
"2219";"Таисия
";"84";"284384029";"2016";"ноябрь";
"2220";"Вера
";"82";"284384030";"2016";"ноябрь";
"2221";"Милана
";"80";"284384031";"2016";"ноябрь";
"2222";"Кира
";"77";"284384032";"2016";"ноябрь";
"2223";"Ульяна
";"72";"284384033";"2016";"ноябрь";
"2224";"Алёна, Алена
";"56";"284384034";"2016";"ноябрь";
"2225";"Маргарита
";"54";"284384035";"2016";"ноябрь";
"2226";"Алина
";"52";"284384036";"2016";"ноябрь";
"2227";"Мирослава
";"50";"284384037";"2016";"ноябрь";
"2228";"Есения
";"48";"284384038";"2016";"ноябрь";
"2229";"Ольга
";"44";"284384039";"2016";"ноябрь";
"2230";"Кристина
";"44";"284384040";"2016";"ноябрь";
"2231";"Амина
";"43";"284384041";"2016";"ноябрь";
"2232";"Юлия
";"43";"284384042";"2016";"ноябрь";
"2233";"Злата
";"42";"284384043";"2016";"ноябрь";
"2234";"Диана
";"33";"284384044";"2016";"ноябрь";
"2235";"Стефания
";"33";"284384045";"2016";"ноябрь";
"2236";"Яна
";"32";"284384046";"2016";"ноябрь";
"2237";"Евгения
";"31";"284384047";"2016";"ноябрь";
"2238";"Елена
";"29";"284384048";"2016";"ноябрь";
"2239";"Сафия
";"29";"284384049";"2016";"ноябрь";
"2240";"Татьяна
";"27";"284384050";"2016";"ноябрь";
"2241";"Надежда
";"26";"284384051";"2016";"ноябрь";
"2242";"Ангелина
";"24";"284384052";"2016";"ноябрь";
"2243";"Ирина
";"23";"284384053";"2016";"ноябрь";
"2244";"Майя
";"23";"284384054";"2016";"ноябрь";
"2245";"Марьям
";"23";"284384055";"2016";"ноябрь";
"2246";"Ясмина
";"23";"284384056";"2016";"ноябрь";
"2247";"Дарина
";"22";"284384057";"2016";"ноябрь";
"2248";"Наталья, Наталия
";"21";"284384058";"2016";"ноябрь";
"2249";"Эмилия
";"21";"284384059";"2016";"ноябрь";
"2250";"Агата
";"20";"284384060";"2016";"ноябрь";
"2251";"Аделина
";"20";"284384061";"2016";"ноябрь";
"2252";"Николь
";"19";"284384062";"2016";"ноябрь";
"2253";"Элина
";"19";"284384063";"2016";"ноябрь";
"2254";"Светлана
";"19";"284384064";"2016";"ноябрь";
"2255";"Ника
";"18";"284384065";"2016";"ноябрь";
"2256";"Серафима
";"17";"284384066";"2016";"ноябрь";
"2257";"Оливия
";"16";"284384067";"2016";"ноябрь";
"2258";"Марина
";"16";"284384068";"2016";"ноябрь";
"2259";"Мадина
";"15";"284384069";"2016";"ноябрь";
"2260";"Амира
";"15";"284384070";"2016";"ноябрь";
"2261";"Амелия
";"15";"284384071";"2016";"ноябрь";
"2262";"Ярослава
";"15";"284384072";"2016";"ноябрь";
"2263";"Олеся
";"14";"284384073";"2016";"ноябрь";
"2264";"Марьяна
";"13";"284384074";"2016";"ноябрь";
"2265";"Нина
";"13";"284384075";"2016";"ноябрь";
"2266";"Милена
";"13";"284384076";"2016";"ноябрь";
"2267";"Любовь
";"12";"284384077";"2016";"ноябрь";
"2268";"Лидия
";"12";"284384078";"2016";"ноябрь";
